exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
1289,0,"('frontend', 'search')",a1.large,frontend,searchHandler,0.0005
1289,0,"('frontend', 'search')",a1.large,frontend,recommendHandler,0.0134
1289,0,"('frontend', 'search')",a1.large,search,Nearby,0.0004
1289,1,"('frontend', 'search')",a1.large,frontend,reservationHandler,0.0001
1289,1,"('frontend', 'search')",a1.large,frontend,userHandler,0.0
1289,1,"('frontend', 'search')",a1.large,frontend,searchHandler,0.0002
1289,1,"('frontend', 'search')",a1.large,frontend,recommendHandler,0.0145
1289,1,"('frontend', 'search')",a1.large,search,Nearby,0.0004
1289,2,"('frontend', 'search')",a1.large,frontend,reservationHandler,0.0001
1289,2,"('frontend', 'search')",a1.large,frontend,userHandler,0.0001
1289,2,"('frontend', 'search')",a1.large,frontend,searchHandler,0.0002
1289,2,"('frontend', 'search')",a1.large,frontend,recommendHandler,0.0145
1289,2,"('frontend', 'search')",a1.large,search,Nearby,0.0005
1290,0,"('frontend', 'user')",a1.large,frontend,reservationHandler,0.0002
1290,0,"('frontend', 'user')",a1.large,frontend,userHandler,0.0001
1290,0,"('frontend', 'user')",a1.large,frontend,searchHandler,0.0002
1290,0,"('frontend', 'user')",a1.large,frontend,recommendHandler,0.0151
1290,0,"('frontend', 'user')",a1.large,user,CheckUser,0.0002
1290,1,"('frontend', 'user')",a1.large,frontend,reservationHandler,0.0002
1290,1,"('frontend', 'user')",a1.large,frontend,userHandler,0.0001
1290,1,"('frontend', 'user')",a1.large,frontend,searchHandler,0.0002
1290,1,"('frontend', 'user')",a1.large,frontend,recommendHandler,0.0136
1290,1,"('frontend', 'user')",a1.large,user,CheckUser,0.0002
1290,2,"('frontend', 'user')",a1.large,frontend,reservationHandler,0.0002
1290,2,"('frontend', 'user')",a1.large,frontend,userHandler,0.0001
1290,2,"('frontend', 'user')",a1.large,frontend,searchHandler,0.0002
1290,2,"('frontend', 'user')",a1.large,frontend,recommendHandler,0.014
1290,2,"('frontend', 'user')",a1.large,user,CheckUser,0.0002
526,0,"('geo', 'profile')",a1.medium,profile,GetProfiles,0.0689
526,1,"('geo', 'profile')",a1.medium,profile,GetProfiles,0.0695
526,2,"('geo', 'profile')",a1.medium,profile,GetProfiles,0.0655
527,0,"('geo', 'rate')",a1.medium,rate,GetRates,0.0014
782,0,"('geo', 'rate')",M6.medium,rate,GetRates,0.0007
782,1,"('geo', 'rate')",M6.medium,rate,GetRates,0.0005
782,2,"('geo', 'rate')",M6.medium,rate,GetRates,0.0005
528,0,"('geo', 'recommendation')",a1.medium,recommendation,GetRecommendations,0.0109
528,1,"('geo', 'recommendation')",a1.medium,recommendation,GetRecommendations,0.0103
528,2,"('geo', 'recommendation')",a1.medium,recommendation,GetRecommendations,0.0109
529,0,"('geo', 'reservation')",a1.medium,reservation,CheckAvailability,0.0022
529,1,"('geo', 'reservation')",a1.medium,reservation,CheckAvailability,0.0018
529,2,"('geo', 'reservation')",a1.medium,reservation,CheckAvailability,0.0028
530,0,"('geo', 'search')",a1.medium,search,Nearby,0.001
530,1,"('geo', 'search')",a1.medium,search,Nearby,0.0012
530,2,"('geo', 'search')",a1.medium,search,Nearby,0.0009
786,0,"('geo', 'user')",M6.medium,user,CheckUser,0.0002
