exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
6160,2,"('cast-info-service', 'unique-id-service')",M6.medium,unique-id-service,UploadUniqueId,14.3295
4114,0,"('cast-info-service', 'user-review-service')",a1.medium,user-review-service,UploadUserReview,14.7682
4114,1,"('cast-info-service', 'user-review-service')",a1.medium,user-review-service,UploadUserReview,19.5597
4114,2,"('cast-info-service', 'user-review-service')",a1.medium,user-review-service,UploadUserReview,11.4072
10256,0,"('cast-info-service', 'user-service')",a1.large,user-service,UploadUserWithUsername,1.4009
12303,0,"('cast-info-service', 'user-service')",M6.large,user-service,UploadUserWithUsername,0.6051
12303,1,"('cast-info-service', 'user-service')",M6.large,user-service,UploadUserWithUsername,0.5148
12303,2,"('cast-info-service', 'user-service')",M6.large,user-service,UploadUserWithUsername,0.5464
20492,0,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadRating,0.2453
20492,0,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.4537
20492,0,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadText,0.3343
20492,0,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadUserId,0.227
20492,0,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.3321
20492,0,"('compose-review-service', 'movie-id-service')",a1.2xlarge,movie-id-service,UploadMovieId,2.139
20492,1,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadRating,0.1818
20492,1,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.5617
20492,1,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadText,0.3063
20492,1,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadUserId,0.3795
20492,1,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.3459
20492,1,"('compose-review-service', 'movie-id-service')",a1.2xlarge,movie-id-service,UploadMovieId,1.4079
20492,2,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadRating,0.2954
20492,2,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.5394
20492,2,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadText,0.4832
20492,2,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadUserId,1.2629
20492,2,"('compose-review-service', 'movie-id-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.3701
20492,2,"('compose-review-service', 'movie-id-service')",a1.2xlarge,movie-id-service,UploadMovieId,1.1137
20493,0,"('compose-review-service', 'movie-review-service')",a1.2xlarge,movie-review-service,UploadMovieReview,7.7965
22540,0,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadRating,0.2342
22540,0,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.3411
22540,0,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadText,0.2749
22540,0,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadUserId,0.2382
22540,0,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.2116
22540,0,"('compose-review-service', 'movie-review-service')",M6.2xlarge,movie-review-service,UploadMovieReview,11.6452
22540,1,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadRating,0.2246
22540,1,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.254
22540,1,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadText,0.3043
22540,1,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadUserId,0.3037
22540,1,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.2806
22540,1,"('compose-review-service', 'movie-review-service')",M6.2xlarge,movie-review-service,UploadMovieReview,8.9761
22540,2,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadRating,0.202
22540,2,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.3884
22540,2,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadText,0.4151
22540,2,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadUserId,0.37
22540,2,"('compose-review-service', 'movie-review-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.3205
22540,2,"('compose-review-service', 'movie-review-service')",M6.2xlarge,movie-review-service,UploadMovieReview,8.5776
20494,0,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadRating,0.2056
20494,0,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2893
20494,0,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadText,0.2673
20494,0,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadUserId,0.3457
20494,0,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.2195
20494,1,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadRating,0.2053
20494,1,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2008
20494,1,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadText,0.2187
20494,1,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadUserId,0.2368
20494,1,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.1939
20494,2,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadRating,0.3113
20494,2,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2454
20494,2,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadText,0.2494
20494,2,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadUserId,0.3907
20494,2,"('compose-review-service', 'plot-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.1976
20495,0,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadRating,0.2101
20495,0,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2296
20495,0,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadText,0.4467
20495,0,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadUserId,0.2542
20495,0,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.459
20495,0,"('compose-review-service', 'rating-service')",a1.2xlarge,rating-service,UploadRating,0.3474
20495,1,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadRating,0.2208
20495,1,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.6366
20495,1,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadText,0.6812
20495,1,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadUserId,0.3336
20495,1,"('compose-review-service', 'rating-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.2387
20495,1,"('compose-review-service', 'rating-service')",a1.2xlarge,rating-service,UploadRating,1.1643
22542,0,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadRating,0.2741
22542,0,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.2616
22542,0,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadText,0.2681
22542,0,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadUserId,0.3039
22542,0,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.2471
22542,0,"('compose-review-service', 'rating-service')",M6.2xlarge,rating-service,UploadRating,1.3095
22542,1,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadRating,0.2097
22542,1,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.4013
22542,1,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadText,0.2991
22542,1,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadUserId,0.3107
22542,1,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.2608
22542,1,"('compose-review-service', 'rating-service')",M6.2xlarge,rating-service,UploadRating,0.4313
22542,2,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadRating,0.2316
22542,2,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.3396
22542,2,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadText,0.2793
22542,2,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadUserId,0.2417
22542,2,"('compose-review-service', 'rating-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.2415
22542,2,"('compose-review-service', 'rating-service')",M6.2xlarge,rating-service,UploadRating,4.6572
20496,0,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadRating,0.1973
20496,0,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2269
20496,0,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadText,0.2708
20496,0,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadUserId,0.7148
20496,0,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.2196
20496,0,"('compose-review-service', 'review-storage-service')",a1.2xlarge,review-storage-service,StoreReview,0.6261
20496,1,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadRating,0.1975
20496,1,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.3987
20496,1,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadText,0.2786
20496,1,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadUserId,0.3371
20496,1,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.3791
20496,1,"('compose-review-service', 'review-storage-service')",a1.2xlarge,review-storage-service,StoreReview,0.4085
20496,2,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadRating,0.2065
20496,2,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadUniqueId,0.2697
20496,2,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadText,0.3205
20496,2,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadUserId,0.2306
20496,2,"('compose-review-service', 'review-storage-service')",a1.2xlarge,compose-review-service,UploadMovieId,0.2669
20496,2,"('compose-review-service', 'review-storage-service')",a1.2xlarge,review-storage-service,StoreReview,0.467
20497,0,"('compose-review-service', 'text-service')",a1.2xlarge,text-service,UploadText,18.6166
22544,0,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadRating,0.2012
22544,0,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.548
22544,0,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadText,0.3153
22544,0,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadUserId,0.2484
22544,0,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.2175
22544,0,"('compose-review-service', 'text-service')",M6.2xlarge,text-service,UploadText,13.3063
22544,1,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadRating,0.2
22544,1,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.2736
22544,1,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadText,0.3486
22544,1,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadUserId,0.4255
22544,1,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.3806
22544,1,"('compose-review-service', 'text-service')",M6.2xlarge,text-service,UploadText,10.3474
22544,2,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadRating,0.2182
22544,2,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadUniqueId,0.3045
22544,2,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadText,0.5463
22544,2,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadUserId,0.2552
22544,2,"('compose-review-service', 'text-service')",M6.2xlarge,compose-review-service,UploadMovieId,0.3143
22544,2,"('compose-review-service', 'text-service')",M6.2xlarge,text-service,UploadText,9.2996
20498,0,"('compose-review-service', 'unique-id-service')",a1.2xlarge,compose-review-service,UploadRating,0.1666
