exp_id,service_combination,vm_type,service_name,API_name,performance_value(ms)
110,"('payment', 'carts', 'user')",M6.medium,user,GetUsers,0
110,"('payment', 'carts', 'user')",M6.medium,user,Login,0.0
110,"('payment', 'carts', 'user')",M6.medium,user,GetAddresses,0.0
42,"('carts', 'user')",t3.small,carts,get_cart,11.2496
42,"('carts', 'user')",t3.small,carts,merge,20.5904
42,"('carts', 'user')",t3.small,carts,addToCart,26.9643
42,"('carts', 'user')",t3.small,carts,delete,13.6384
42,"('carts', 'user')",t3.small,user,GetUsers,0
42,"('carts', 'user')",t3.small,user,Login,0.0
42,"('carts', 'user')",t3.small,user,GetAddresses,0.0

7,"('payment', 'orders')",t3.micro,payment,Authorise,0.0
7,"('payment', 'orders')",t3.micro,orders,newOrder,39.9147
38,"('payment', 'orders')",t3.small,payment,Authorise,0.0
38,"('payment', 'orders')",t3.small,orders,newOrder,41.7806
162,"('payment', 'orders')",M6.large,payment,Authorise,0.0
162,"('payment', 'orders')",M6.large,orders,newOrder,28.1665
255,"('payment', 'orders')",M6.xlarge,payment,Authorise,0
255,"('payment', 'orders')",M6.xlarge,orders,newOrder,16.8513
317,"('payment', 'orders')",M6.2xlarge,payment,Authorise,0.0
317,"('payment', 'orders')",M6.2xlarge,orders,newOrder,13.5552
286,"('payment', 'orders')",a1.2xlarge,payment,Authorise,0.0
286,"('payment', 'orders')",a1.2xlarge,orders,newOrder,19.805

62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.micro,payment,Authorise,10000
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,payment,Authorise,0.0
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,carts,get_cart,10.6057
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,carts,merge,21.4828
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,carts,addToCart,28.5237
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,carts,delete,12.3823
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,orders,newOrder,31.3158
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,user,GetUsers,0
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,user,Login,0.0
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,user,GetAddresses,0.0
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,catalogue,List,0.0
62,"('payment', 'carts', 'orders', 'user', 'catalogue')",t3.small,catalogue,Get,0.0
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,payment,Authorise,0.0
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,carts,get_cart,12.1608
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,carts,merge,23.6331
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,carts,addToCart,25.8307
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,carts,delete,14.362
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,orders,newOrder,48.3468
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,user,GetUsers,0
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,user,Login,0
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,user,GetAddresses,0.0
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,catalogue,List,0.0
186,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.large,catalogue,Get,0.0
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,payment,Authorise,0.0
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,carts,get_cart,10.3036
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,carts,merge,23.841
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,carts,addToCart,23.3711
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,carts,delete,12.4416
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,orders,newOrder,21.3664
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,user,GetUsers,0
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,user,Login,0.0
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,user,GetAddresses,0.0
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,catalogue,List,0.0
279,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.xlarge,catalogue,Get,0.0
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,payment,Authorise,0
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,carts,get_cart,8.8648
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,carts,merge,21.0452
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,carts,addToCart,22.9625
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,carts,delete,10.5348
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,orders,newOrder,33.4386
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,user,GetAddresses,0.0
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,user,Login,0.0
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,user,GetUsers,0
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,catalogue,List,0.0
341,"('payment', 'carts', 'orders', 'user', 'catalogue')",M6.2xlarge,catalogue,Get,0.0
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,payment,Authorise,0.0
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,carts,get_cart,10.1541
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,carts,merge,24.7018
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,carts,addToCart,23.4563
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,carts,delete,12.0156
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,orders,newOrder,25.069
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,user,GetAddresses,0.0
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,user,Login,0
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,user,GetUsers,0
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,catalogue,List,0.0
310,"('payment', 'carts', 'orders', 'user', 'catalogue')",a1.2xlarge,catalogue,Get,0.0

34,"('orders',)",t3.small,orders,newOrder,26.9982
3,"('orders',)",t3.micro,orders,newOrder,80.8419
189,"('orders',)",t3.large,orders,newOrder,30.4549
65,"('orders',)",a1.medium,orders,newOrder,75.8687
127,"('orders',)",a1.large,orders,newOrder,32.7626
220,"('orders',)",a1.xlarge,orders,newOrder,30.2572
282,"('orders',)",a1.2xlarge,orders,newOrder,12.1416
96,"('orders',)",M6.medium,orders,newOrder,95.6899
158,"('orders',)",M6.large,orders,newOrder,24.4266
251,"('orders',)",M6.xlarge,orders,newOrder,13.6041
313,"('orders',)",M6.2xlarge,orders,newOrder,11.9743

29,"('payment', 'orders', 'user', 'catalogue')",t3.micro,payment,Authorise,10000
60,"('payment', 'orders', 'user', 'catalogue')",t3.small,payment,Authorise,0.0
60,"('payment', 'orders', 'user', 'catalogue')",t3.small,orders,newOrder,45.6257
60,"('payment', 'orders', 'user', 'catalogue')",t3.small,user,GetUsers,0
60,"('payment', 'orders', 'user', 'catalogue')",t3.small,user,Login,0.0
60,"('payment', 'orders', 'user', 'catalogue')",t3.small,user,GetAddresses,0.0
60,"('payment', 'orders', 'user', 'catalogue')",t3.small,catalogue,List,0.0
60,"('payment', 'orders', 'user', 'catalogue')",t3.small,catalogue,Get,0.0
184,"('payment', 'orders', 'user', 'catalogue')",M6.large,payment,Authorise,0.0
184,"('payment', 'orders', 'user', 'catalogue')",M6.large,orders,newOrder,30.0963
184,"('payment', 'orders', 'user', 'catalogue')",M6.large,user,GetAddresses,0.0
184,"('payment', 'orders', 'user', 'catalogue')",M6.large,user,Login,0.0
184,"('payment', 'orders', 'user', 'catalogue')",M6.large,user,GetUsers,0
184,"('payment', 'orders', 'user', 'catalogue')",M6.large,catalogue,List,0.0
184,"('payment', 'orders', 'user', 'catalogue')",M6.large,catalogue,Get,0.0
277,"('payment', 'orders', 'user', 'catalogue')",M6.xlarge,payment,Authorise,0
277,"('payment', 'orders', 'user', 'catalogue')",M6.xlarge,orders,newOrder,26.9649
277,"('payment', 'orders', 'user', 'catalogue')",M6.xlarge,user,GetUsers,0
277,"('payment', 'orders', 'user', 'catalogue')",M6.xlarge,user,Login,0
277,"('payment', 'orders', 'user', 'catalogue')",M6.xlarge,user,GetAddresses,0.0
277,"('payment', 'orders', 'user', 'catalogue')",M6.xlarge,catalogue,List,0.0
277,"('payment', 'orders', 'user', 'catalogue')",M6.xlarge,catalogue,Get,0
339,"('payment', 'orders', 'user', 'catalogue')",M6.2xlarge,payment,Authorise,0.0
339,"('payment', 'orders', 'user', 'catalogue')",M6.2xlarge,orders,newOrder,14.6521
339,"('payment', 'orders', 'user', 'catalogue')",M6.2xlarge,user,GetUsers,0
339,"('payment', 'orders', 'user', 'catalogue')",M6.2xlarge,user,Login,0.0
339,"('payment', 'orders', 'user', 'catalogue')",M6.2xlarge,user,GetAddresses,0
339,"('payment', 'orders', 'user', 'catalogue')",M6.2xlarge,catalogue,List,0.0
339,"('payment', 'orders', 'user', 'catalogue')",M6.2xlarge,catalogue,Get,0.0
308,"('payment', 'orders', 'user', 'catalogue')",a1.2xlarge,payment,Authorise,0
308,"('payment', 'orders', 'user', 'catalogue')",a1.2xlarge,orders,newOrder,16.9434
308,"('payment', 'orders', 'user', 'catalogue')",a1.2xlarge,user,GetAddresses,0.0
308,"('payment', 'orders', 'user', 'catalogue')",a1.2xlarge,user,Login,0.0
308,"('payment', 'orders', 'user', 'catalogue')",a1.2xlarge,user,GetUsers,0
308,"('payment', 'orders', 'user', 'catalogue')",a1.2xlarge,catalogue,List,0.0
308,"('payment', 'orders', 'user', 'catalogue')",a1.2xlarge,catalogue,Get,0.0

30,"('carts', 'orders', 'user', 'catalogue')",t3.micro,carts,get_cart,10000
30,"('carts', 'orders', 'user', 'catalogue')",t3.micro,carts,merge,10000
30,"('carts', 'orders', 'user', 'catalogue')",t3.micro,carts,addToCart,10000
30,"('carts', 'orders', 'user', 'catalogue')",t3.micro,carts,delete,10000
30,"('carts', 'orders', 'user', 'catalogue')",t3.micro,orders,newOrder,10000
30,"('carts', 'orders', 'user', 'catalogue')",t3.micro,user,GetUsers,10000
30,"('carts', 'orders', 'user', 'catalogue')",t3.micro,user,Login,10000
30,"('carts', 'orders', 'user', 'catalogue')",t3.micro,user,GetAddresses,10000
30,"('orders', 'user', 'catalogue')",t3.micro,catalogue,List,10000
30,"('payment', 'orders', 'user')",t3.micro,payment,Authorise,10000
30,"('payment', 'carts', 'orders', 'user')",t3.micro,payment,Authorise,10000
30,"('carts', 'orders', 'user')",t3.micro,user,GetAddresses,10000
30,"(u'payment', u'carts', u'orders', u'catalogue')",t3.micro,payment,Authorise,10000
30,"(u'payment', u'orders', u'catalogue')",t3.micro,payment,Authorise,10000
30,"(u'carts', u'orders', u'catalogue')",t3.micro,catalogue,List,10000
30,"(u'payment', u'carts', u'orders')",t3.micro,payment,Authorise,10000



61,"('carts', 'orders', 'user', 'catalogue')",t3.small,carts,get_cart,11.5609
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,carts,merge,24.7868
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,carts,addToCart,26.0103
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,carts,delete,14.4869
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,orders,newOrder,50.0727
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,user,GetUsers,0
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,user,Login,0.0
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,user,GetAddresses,0.0
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,catalogue,List,0.0
61,"('carts', 'orders', 'user', 'catalogue')",t3.small,catalogue,Get,0.0
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,carts,get_cart,11.9342
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,carts,merge,23.6803
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,carts,addToCart,27.0289
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,carts,delete,14.4677
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,orders,newOrder,38.3679
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,user,GetAddresses,0.0
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,user,Login,0.0
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,user,GetUsers,0
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,catalogue,List,0.0
185,"('carts', 'orders', 'user', 'catalogue')",M6.large,catalogue,Get,0.0

58,"('payment', 'carts', 'orders', 'catalogue')",t3.small,payment,Authorise,0.0
58,"('payment', 'carts', 'orders', 'catalogue')",t3.small,carts,get_cart,12.6078
58,"('payment', 'carts', 'orders', 'catalogue')",t3.small,carts,merge,26.0807
58,"('payment', 'carts', 'orders', 'catalogue')",t3.small,carts,addToCart,26.0325
58,"('payment', 'carts', 'orders', 'catalogue')",t3.small,carts,delete,12.8515
58,"('payment', 'carts', 'orders', 'catalogue')",t3.small,orders,newOrder,35.045
58,"('payment', 'carts', 'orders', 'catalogue')",t3.small,catalogue,List,0.0
58,"('payment', 'carts', 'orders', 'catalogue')",t3.small,catalogue,Get,0.0
182,"('payment', 'carts', 'orders', 'catalogue')",M6.large,payment,Authorise,0.0
182,"('payment', 'carts', 'orders', 'catalogue')",M6.large,carts,get_cart,12.0424
182,"('payment', 'carts', 'orders', 'catalogue')",M6.large,carts,merge,26.8493
182,"('payment', 'carts', 'orders', 'catalogue')",M6.large,carts,addToCart,28.2702
182,"('payment', 'carts', 'orders', 'catalogue')",M6.large,carts,delete,14.1088
182,"('payment', 'carts', 'orders', 'catalogue')",M6.large,orders,newOrder,46.0512
182,"('payment', 'carts', 'orders', 'catalogue')",M6.large,catalogue,List,0.0
182,"('payment', 'carts', 'orders', 'catalogue')",M6.large,catalogue,Get,0.0
57,"('payment', 'carts', 'orders', 'user')",t3.small,payment,Authorise,0.0
57,"('payment', 'carts', 'orders', 'user')",t3.small,carts,get_cart,12.7399
57,"('payment', 'carts', 'orders', 'user')",t3.small,carts,merge,27.8301
57,"('payment', 'carts', 'orders', 'user')",t3.small,carts,addToCart,29.8907
57,"('payment', 'carts', 'orders', 'user')",t3.small,carts,delete,14.0073
57,"('payment', 'carts', 'orders', 'user')",t3.small,orders,newOrder,38.0126
57,"('payment', 'carts', 'orders', 'user')",t3.small,user,GetUsers,0
57,"('payment', 'carts', 'orders', 'user')",t3.small,user,Login,0.0
57,"('payment', 'carts', 'orders', 'user')",t3.small,user,GetAddresses,0.0
181,"('payment', 'carts', 'orders', 'user')",M6.large,payment,Authorise,0.0
181,"('payment', 'carts', 'orders', 'user')",M6.large,carts,get_cart,17.245
181,"('payment', 'carts', 'orders', 'user')",M6.large,carts,merge,24.6915
181,"('payment', 'carts', 'orders', 'user')",M6.large,carts,addToCart,37.5498
181,"('payment', 'carts', 'orders', 'user')",M6.large,carts,delete,18.316
181,"('payment', 'carts', 'orders', 'user')",M6.large,orders,newOrder,91.1572
181,"('payment', 'carts', 'orders', 'user')",M6.large,user,GetUsers,0
181,"('payment', 'carts', 'orders', 'user')",M6.large,user,Login,0.0
181,"('payment', 'carts', 'orders', 'user')",M6.large,user,GetAddresses,0.0
56,"('orders', 'user', 'catalogue')",t3.small,orders,newOrder,49.4465
56,"('orders', 'user', 'catalogue')",t3.small,user,GetUsers,0
56,"('orders', 'user', 'catalogue')",t3.small,user,Login,0.0
56,"('orders', 'user', 'catalogue')",t3.small,user,GetAddresses,0.0
56,"('orders', 'user', 'catalogue')",t3.small,catalogue,List,0.0
56,"('orders', 'user', 'catalogue')",t3.small,catalogue,Get,0.0
180,"('orders', 'user', 'catalogue')",M6.large,orders,newOrder,30.9212
180,"('orders', 'user', 'catalogue')",M6.large,user,GetUsers,0
180,"('orders', 'user', 'catalogue')",M6.large,user,Login,0.0
180,"('orders', 'user', 'catalogue')",M6.large,user,GetAddresses,0.0
180,"('orders', 'user', 'catalogue')",M6.large,catalogue,List,0.0
180,"('orders', 'user', 'catalogue')",M6.large,catalogue,Get,0.0
54,"('carts', 'orders', 'catalogue')",t3.small,carts,get_cart,11.5911
54,"('carts', 'orders', 'catalogue')",t3.small,carts,merge,29.194
54,"('carts', 'orders', 'catalogue')",t3.small,carts,addToCart,25.7435
54,"('carts', 'orders', 'catalogue')",t3.small,carts,delete,12.7728
54,"('carts', 'orders', 'catalogue')",t3.small,orders,newOrder,42.054
54,"('carts', 'orders', 'catalogue')",t3.small,catalogue,List,0.0
54,"('carts', 'orders', 'catalogue')",t3.small,catalogue,Get,0.0
178,"('carts', 'orders', 'catalogue')",M6.large,carts,get_cart,11.9942
178,"('carts', 'orders', 'catalogue')",M6.large,carts,merge,24.6178
178,"('carts', 'orders', 'catalogue')",M6.large,carts,addToCart,28.1176
178,"('carts', 'orders', 'catalogue')",M6.large,carts,delete,13.3386
178,"('carts', 'orders', 'catalogue')",M6.large,orders,newOrder,45.798
178,"('carts', 'orders', 'catalogue')",M6.large,catalogue,List,0.0
178,"('carts', 'orders', 'catalogue')",M6.large,catalogue,Get,0.0
53,"('carts', 'orders', 'user')",t3.small,carts,get_cart,11.6697
53,"('carts', 'orders', 'user')",t3.small,carts,merge,23.3121
53,"('carts', 'orders', 'user')",t3.small,carts,addToCart,25.1931
53,"('carts', 'orders', 'user')",t3.small,carts,delete,12.7046
53,"('carts', 'orders', 'user')",t3.small,orders,newOrder,28.2064
53,"('carts', 'orders', 'user')",t3.small,user,GetUsers,0
53,"('carts', 'orders', 'user')",t3.small,user,Login,0.0
53,"('carts', 'orders', 'user')",t3.small,user,GetAddresses,0.0
53,"(u'payment', u'orders', u'catalogue')",t3.small,payment,Authorise,10000
175,"('payment', 'orders', 'catalogue')",M6.large,payment,Authorise,0.0
175,"('payment', 'orders', 'catalogue')",M6.large,orders,newOrder,69.4671
175,"('payment', 'orders', 'catalogue')",M6.large,catalogue,List,0.0
175,"('payment', 'orders', 'catalogue')",M6.large,catalogue,Get,0
50,"('payment', 'orders', 'user')",t3.small,payment,Authorise,0.0
50,"('payment', 'orders', 'user')",t3.small,orders,newOrder,27.2828
50,"('payment', 'orders', 'user')",t3.small,user,GetUsers,0
50,"('payment', 'orders', 'user')",t3.small,user,Login,0.0
50,"('payment', 'orders', 'user')",t3.small,user,GetAddresses,0.0
50,"(u'payment', u'carts', u'orders')",t3.small,payment,Authorise,10000
171,"('payment', 'carts', 'orders')",M6.large,payment,Authorise,0.0
171,"('payment', 'carts', 'orders')",M6.large,carts,get_cart,11.5708
171,"('payment', 'carts', 'orders')",M6.large,carts,merge,23.1178
171,"('payment', 'carts', 'orders')",M6.large,carts,addToCart,25.6974
171,"('payment', 'carts', 'orders')",M6.large,carts,delete,12.7587
171,"('payment', 'carts', 'orders')",M6.large,orders,newOrder,37.7805
169,"('orders', 'catalogue')",M6.large,orders,newOrder,29.1865
169,"('orders', 'catalogue')",M6.large,catalogue,List,0.0
169,"('orders', 'catalogue')",M6.large,catalogue,Get,0.0

165,"('carts', 'orders')",M6.large,carts,get_cart,11.7098
165,"('carts', 'orders')",M6.large,carts,merge,28.9169
165,"('carts', 'orders')",M6.large,carts,addToCart,28.2525
165,"('carts', 'orders')",M6.large,carts,delete,13.3025
168,"('orders', 'user')",M6.large,orders,newOrder,27.0186
168,"('orders', 'user')",M6.large,user,GetAddresses,0.0
168,"('orders', 'user')",M6.large,user,Login,0.0
168,"('orders', 'user')",M6.large,user,GetUsers,0
174,"('payment', 'orders', 'user')",M6.large,payment,Authorise,0.0
174,"('payment', 'orders', 'user')",M6.large,orders,newOrder,39.2995
174,"('payment', 'orders', 'user')",M6.large,user,GetUsers,0
174,"('payment', 'orders', 'user')",M6.large,user,Login,0.0
174,"('payment', 'orders', 'user')",M6.large,user,GetAddresses,0.0
267,"('payment', 'orders', 'user')",M6.xlarge,payment,Authorise,0.0
267,"('payment', 'orders', 'user')",M6.xlarge,orders,newOrder,71.2036
267,"('payment', 'orders', 'user')",M6.xlarge,user,GetUsers,0
267,"('payment', 'orders', 'user')",M6.xlarge,user,Login,0.0
267,"('payment', 'orders', 'user')",M6.xlarge,user,GetAddresses,0.0
298,"('payment', 'orders', 'user')",a1.2xlarge,payment,Authorise,0.0
298,"('payment', 'orders', 'user')",a1.2xlarge,orders,newOrder,30.1177
298,"('payment', 'orders', 'user')",a1.2xlarge,user,GetUsers,0
298,"('payment', 'orders', 'user')",a1.2xlarge,user,Login,0
298,"('payment', 'orders', 'user')",a1.2xlarge,user,GetAddresses,0.0
329,"('payment', 'orders', 'user')",M6.2xlarge,payment,Authorise,0
329,"('payment', 'orders', 'user')",M6.2xlarge,orders,newOrder,17.5975
329,"('payment', 'orders', 'user')",M6.2xlarge,user,GetUsers,0
329,"('payment', 'orders', 'user')",M6.2xlarge,user,Login,0.0
329,"('payment', 'orders', 'user')",M6.2xlarge,user,GetAddresses,0
268,"('payment', 'orders', 'catalogue')",M6.xlarge,payment,Authorise,0.0
268,"('payment', 'orders', 'catalogue')",M6.xlarge,orders,newOrder,32.4399
268,"('payment', 'orders', 'catalogue')",M6.xlarge,catalogue,List,0.0
268,"('payment', 'orders', 'catalogue')",M6.xlarge,catalogue,Get,0.0
299,"('payment', 'orders', 'catalogue')",a1.2xlarge,payment,Authorise,0.0
299,"('payment', 'orders', 'catalogue')",a1.2xlarge,orders,newOrder,108.8978
299,"('payment', 'orders', 'catalogue')",a1.2xlarge,catalogue,List,0
299,"('payment', 'orders', 'catalogue')",a1.2xlarge,catalogue,Get,0
330,"('payment', 'orders', 'catalogue')",M6.2xlarge,payment,Authorise,0.0
330,"('payment', 'orders', 'catalogue')",M6.2xlarge,orders,newOrder,12.3381
330,"('payment', 'orders', 'catalogue')",M6.2xlarge,catalogue,List,0.0
330,"('payment', 'orders', 'catalogue')",M6.2xlarge,catalogue,Get,0.0
273,"('orders', 'user', 'catalogue')",M6.xlarge,orders,newOrder,32.3582
273,"('orders', 'user', 'catalogue')",M6.xlarge,user,GetUsers,0
273,"('orders', 'user', 'catalogue')",M6.xlarge,user,Login,0.0
273,"('orders', 'user', 'catalogue')",M6.xlarge,user,GetAddresses,0.0
273,"('orders', 'user', 'catalogue')",M6.xlarge,catalogue,List,0.0
273,"('orders', 'user', 'catalogue')",M6.xlarge,catalogue,Get,0.0
304,"('orders', 'user', 'catalogue')",a1.2xlarge,orders,newOrder,14.9244
304,"('orders', 'user', 'catalogue')",a1.2xlarge,user,GetUsers,0
304,"('orders', 'user', 'catalogue')",a1.2xlarge,user,Login,0.0
304,"('orders', 'user', 'catalogue')",a1.2xlarge,user,GetAddresses,0.0
304,"('orders', 'user', 'catalogue')",a1.2xlarge,catalogue,List,0.0
304,"('orders', 'user', 'catalogue')",a1.2xlarge,catalogue,Get,0.0


340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,carts,get_cart,8.9026
340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,carts,merge,19.8209
340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,carts,addToCart,21.5338
340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,carts,delete,10.6174
340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,user,GetUsers,0
340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,user,Login,0.0
340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,user,GetAddresses,0.0
340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,catalogue,List,0.0
340,"('carts', 'orders', 'user', 'catalogue')",M6.2xlarge,catalogue,Get,0.0

337,"('payment', 'carts', 'orders', 'catalogue')",M6.2xlarge,payment,Authorise,0
337,"('payment', 'carts', 'orders', 'catalogue')",M6.2xlarge,carts,get_cart,8.5865
337,"('payment', 'carts', 'orders', 'catalogue')",M6.2xlarge,carts,merge,20.8564
337,"('payment', 'carts', 'orders', 'catalogue')",M6.2xlarge,carts,addToCart,20.743
337,"('payment', 'carts', 'orders', 'catalogue')",M6.2xlarge,carts,delete,10.2559
337,"('payment', 'carts', 'orders', 'catalogue')",M6.2xlarge,orders,newOrder,12.5787
337,"('payment', 'carts', 'orders', 'catalogue')",M6.2xlarge,catalogue,List,0.0
337,"('payment', 'carts', 'orders', 'catalogue')",M6.2xlarge,catalogue,Get,0.0
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,payment,Authorise,0.0
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,carts,get_cart,9.9428
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,carts,merge,22.6705
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,carts,addToCart,22.8367
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,carts,delete,11.7006
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,orders,newOrder,70.7428
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,user,GetUsers,0
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,user,Login,0.0
336,"('payment', 'carts', 'orders', 'user')",M6.2xlarge,user,GetAddresses,0.0
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,carts,get_cart,9.3985
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,carts,merge,18.319
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,carts,addToCart,21.0514
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,carts,delete,10.832
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,orders,newOrder,22.8823
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,user,GetUsers,0
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,user,Login,0.0
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,user,GetAddresses,0.0
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,catalogue,List,0.0
278,"('carts', 'orders', 'user', 'catalogue')",M6.xlarge,catalogue,Get,0.0
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,carts,get_cart,9.8601
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,carts,merge,23.625
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,carts,addToCart,23.0791
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,carts,delete,12.0157
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,orders,newOrder,19.6986
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,user,GetUsers,0
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,user,Login,0.0
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,user,GetAddresses,0.0
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,catalogue,List,0.0
309,"('carts', 'orders', 'user', 'catalogue')",a1.2xlarge,catalogue,Get,0.0
333,"('carts', 'orders', 'catalogue')",M6.2xlarge,carts,get_cart,8.6056
333,"('carts', 'orders', 'catalogue')",M6.2xlarge,carts,merge,21.5851
333,"('carts', 'orders', 'catalogue')",M6.2xlarge,carts,addToCart,20.6164
