exp_id,index,service_combination,vm_type,service_name,API_name,performance_value(ms)
41068,0,"('user-service', 'write-home-timeline-service', 'user-mention-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.1299
41068,0,"('user-service', 'write-home-timeline-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,8.2732
41068,1,"('user-service', 'write-home-timeline-service', 'user-mention-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.1412
41068,1,"('user-service', 'write-home-timeline-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,7.9463
41068,2,"('user-service', 'write-home-timeline-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,10.9917
36974,0,"('user-service', 'home-timeline-service', 'media-service')",a1.2xlarge,user-service,UploadUserWithUserId,0.1905
36974,0,"('user-service', 'home-timeline-service', 'media-service')",a1.2xlarge,home-timeline-service,ReadHomeTimeline,28.3782
36974,0,"('user-service', 'home-timeline-service', 'media-service')",a1.2xlarge,media-service,UploadMedia,4.0889
36974,1,"('user-service', 'home-timeline-service', 'media-service')",a1.2xlarge,home-timeline-service,ReadHomeTimeline,27.2355
36974,1,"('user-service', 'home-timeline-service', 'media-service')",a1.2xlarge,media-service,UploadMedia,11.5173
36974,2,"('user-service', 'home-timeline-service', 'media-service')",a1.2xlarge,user-service,UploadUserWithUserId,0.1648
36974,2,"('user-service', 'home-timeline-service', 'media-service')",a1.2xlarge,home-timeline-service,ReadHomeTimeline,26.0319
36974,2,"('user-service', 'home-timeline-service', 'media-service')",a1.2xlarge,media-service,UploadMedia,9.3868
36975,0,"('user-service', 'home-timeline-service', 'text-service')",a1.2xlarge,home-timeline-service,ReadHomeTimeline,29.3101
36975,1,"('user-service', 'home-timeline-service', 'text-service')",a1.2xlarge,home-timeline-service,ReadHomeTimeline,29.8792
36975,2,"('user-service', 'home-timeline-service', 'text-service')",a1.2xlarge,user-service,UploadUserWithUserId,0.1981
36975,2,"('user-service', 'home-timeline-service', 'text-service')",a1.2xlarge,home-timeline-service,ReadHomeTimeline,27.7
36975,2,"('user-service', 'home-timeline-service', 'text-service')",a1.2xlarge,text-service,UploadText,5034.7482
36976,0,"('user-service', 'home-timeline-service', 'unique-id-service')",a1.2xlarge,user-service,UploadUserWithUserId,0.3826
36976,0,"('user-service', 'home-timeline-service', 'unique-id-service')",a1.2xlarge,home-timeline-service,ReadHomeTimeline,28.1714
36976,0,"('user-service', 'home-timeline-service', 'unique-id-service')",a1.2xlarge,unique-id-service,UploadUniqueId,11.5238
41071,0,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.1667
41071,0,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,32.1297
41071,0,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,10.6877
41071,1,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.1405
41071,1,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,22.519
41071,1,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,10.0212
41071,2,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.1422
41071,2,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,21.9755
41071,2,"('user-service', 'home-timeline-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,9.9238
20482,0,"('home-timeline-service',)",M6.large,home-timeline-service,ReadHomeTimeline,31.1513
20487,0,"('user-mention-service',)",M6.large,user-mention-service,UploadUserMentions,12.0987
28672,0,"('home-timeline-service',)",a1.xlarge,home-timeline-service,ReadHomeTimeline,28.6293
28673,0,"('media-service',)",a1.xlarge,media-service,UploadMedia,10.4658
28675,0,"('unique-id-service',)",a1.xlarge,unique-id-service,UploadUniqueId,12.9502
28677,0,"('user-mention-service',)",a1.xlarge,user-mention-service,UploadUserMentions,8.3791
32767,0,"('home-timeline-service',)",M6.xlarge,home-timeline-service,ReadHomeTimeline,23.2925
32768,0,"('media-service',)",M6.xlarge,media-service,UploadMedia,7.3359
32770,0,"('unique-id-service',)",M6.xlarge,unique-id-service,UploadUniqueId,7.9342
32772,0,"('user-mention-service',)",M6.xlarge,user-mention-service,UploadUserMentions,7.3604
24578,0,"('media-service',)",t3.large,media-service,UploadMedia,10.4211
24580,0,"('unique-id-service',)",t3.large,unique-id-service,UploadUniqueId,12.4968
24582,0,"('user-mention-service',)",t3.large,user-mention-service,UploadUserMentions,10.0188
36862,0,"('home-timeline-service',)",a1.2xlarge,home-timeline-service,ReadHomeTimeline,21.1699
36863,0,"('media-service',)",a1.2xlarge,media-service,UploadMedia,8.8716
36865,0,"('unique-id-service',)",a1.2xlarge,unique-id-service,UploadUniqueId,12.7926
36867,0,"('user-mention-service',)",a1.2xlarge,user-mention-service,UploadUserMentions,7.3494
40957,0,"('home-timeline-service',)",M6.2xlarge,home-timeline-service,ReadHomeTimeline,24.5706
40960,0,"('unique-id-service',)",M6.2xlarge,unique-id-service,UploadUniqueId,13.7752
40962,0,"('user-mention-service',)",M6.2xlarge,user-mention-service,UploadUserMentions,9.3334
40963,0,"('user-service', 'social-graph-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.2503
40963,0,"('user-service', 'social-graph-service')",M6.2xlarge,social-graph-service,GetFollowers,7.258
40965,0,"('user-service', 'post-storage-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.248
40965,0,"('user-service', 'post-storage-service')",M6.2xlarge,post-storage-service,StorePost,0.1099
40966,0,"('user-service', 'user-timeline-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.165
40966,0,"('user-service', 'user-timeline-service')",M6.2xlarge,user-timeline-service,ReadUserTimeline,0
40966,0,"('user-service', 'user-timeline-service')",M6.2xlarge,user-timeline-service,WriteUserTimeline,6.0191
40967,0,"('user-service', 'write-home-timeline-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.279
40968,0,"('user-service', 'home-timeline-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.1994
40968,0,"('user-service', 'home-timeline-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,29.5171
40969,0,"('user-service', 'media-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.2045
40969,0,"('user-service', 'media-service')",M6.2xlarge,media-service,UploadMedia,13.8592
40970,0,"('user-service', 'text-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.1427
40970,0,"('user-service', 'text-service')",M6.2xlarge,text-service,UploadText,138.5627
40971,0,"('user-service', 'unique-id-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.2669
40971,0,"('user-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,11.4158
40973,0,"('user-service', 'user-mention-service')",M6.2xlarge,user-service,UploadUserWithUserId,0.2172
40973,0,"('user-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,7.8537
40974,0,"('social-graph-service', 'compose-post-service')",M6.2xlarge,compose-post-service,UploadUserMentions,8.3395
40974,0,"('social-graph-service', 'compose-post-service')",M6.2xlarge,compose-post-service,UploadUrls,9.9212
40974,0,"('social-graph-service', 'compose-post-service')",M6.2xlarge,compose-post-service,UploadUniqueId,12.2858
40974,0,"('social-graph-service', 'compose-post-service')",M6.2xlarge,compose-post-service,UploadCreator,11.779
40974,0,"('social-graph-service', 'compose-post-service')",M6.2xlarge,compose-post-service,UploadText,5.3221
40974,0,"('social-graph-service', 'compose-post-service')",M6.2xlarge,compose-post-service,UploadMedia,12.5469
40978,0,"('social-graph-service', 'home-timeline-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,25.0268
40979,0,"('social-graph-service', 'media-service')",M6.2xlarge,media-service,UploadMedia,13.1996
40981,0,"('social-graph-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,12.4877
8222,0,"('social-graph-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,0.8028
40982,0,"('social-graph-service', 'url-shorten-service')",M6.2xlarge,social-graph-service,GetFollowers,6.891
40982,0,"('social-graph-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.381
40983,0,"('social-graph-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,8.9823
40984,0,"('compose-post-service', 'post-storage-service')",M6.2xlarge,compose-post-service,UploadUserMentions,6.141
40984,0,"('compose-post-service', 'post-storage-service')",M6.2xlarge,compose-post-service,UploadUrls,7.7625
40984,0,"('compose-post-service', 'post-storage-service')",M6.2xlarge,compose-post-service,UploadUniqueId,9.9782
40984,0,"('compose-post-service', 'post-storage-service')",M6.2xlarge,compose-post-service,UploadCreator,10.1422
40984,0,"('compose-post-service', 'post-storage-service')",M6.2xlarge,compose-post-service,UploadText,5.1379
40984,0,"('compose-post-service', 'post-storage-service')",M6.2xlarge,compose-post-service,UploadMedia,10.2779
40984,0,"('compose-post-service', 'post-storage-service')",M6.2xlarge,post-storage-service,StorePost,0.3446
40985,0,"('compose-post-service', 'user-timeline-service')",M6.2xlarge,compose-post-service,UploadUserMentions,6.3416
40985,0,"('compose-post-service', 'user-timeline-service')",M6.2xlarge,compose-post-service,UploadUrls,8.052
40985,0,"('compose-post-service', 'user-timeline-service')",M6.2xlarge,compose-post-service,UploadUniqueId,10.8179
40985,0,"('compose-post-service', 'user-timeline-service')",M6.2xlarge,compose-post-service,UploadCreator,10.854
40985,0,"('compose-post-service', 'user-timeline-service')",M6.2xlarge,compose-post-service,UploadText,4.6477
40985,0,"('compose-post-service', 'user-timeline-service')",M6.2xlarge,compose-post-service,UploadMedia,11.6931
40985,0,"('compose-post-service', 'user-timeline-service')",M6.2xlarge,user-timeline-service,ReadUserTimeline,0
40985,0,"('compose-post-service', 'user-timeline-service')",M6.2xlarge,user-timeline-service,WriteUserTimeline,5.003
40986,0,"('compose-post-service', 'write-home-timeline-service')",M6.2xlarge,compose-post-service,UploadUserMentions,6.548
40986,0,"('compose-post-service', 'write-home-timeline-service')",M6.2xlarge,compose-post-service,UploadUrls,8.4459
40986,0,"('compose-post-service', 'write-home-timeline-service')",M6.2xlarge,compose-post-service,UploadUniqueId,11.2119
40986,0,"('compose-post-service', 'write-home-timeline-service')",M6.2xlarge,compose-post-service,UploadCreator,10.3039
40986,0,"('compose-post-service', 'write-home-timeline-service')",M6.2xlarge,compose-post-service,UploadText,4.8934
40986,0,"('compose-post-service', 'write-home-timeline-service')",M6.2xlarge,compose-post-service,UploadMedia,10.9398
8227,0,"('compose-post-service', 'home-timeline-service')",a1.medium,compose-post-service,UploadUserMentions,13.1193
8227,0,"('compose-post-service', 'home-timeline-service')",a1.medium,compose-post-service,UploadUrls,14.144
8227,0,"('compose-post-service', 'home-timeline-service')",a1.medium,compose-post-service,UploadUniqueId,16.5973
8227,0,"('compose-post-service', 'home-timeline-service')",a1.medium,compose-post-service,UploadCreator,16.4652
8227,0,"('compose-post-service', 'home-timeline-service')",a1.medium,compose-post-service,UploadText,8.6636
8227,0,"('compose-post-service', 'home-timeline-service')",a1.medium,compose-post-service,UploadMedia,16.4436
8227,0,"('compose-post-service', 'home-timeline-service')",a1.medium,home-timeline-service,ReadHomeTimeline,52.2825
40989,0,"('compose-post-service', 'text-service')",M6.2xlarge,compose-post-service,UploadUserMentions,6.6854
40989,0,"('compose-post-service', 'text-service')",M6.2xlarge,compose-post-service,UploadUrls,8.416
40989,0,"('compose-post-service', 'text-service')",M6.2xlarge,compose-post-service,UploadUniqueId,11.3828
40989,0,"('compose-post-service', 'text-service')",M6.2xlarge,compose-post-service,UploadCreator,11.9701
40989,0,"('compose-post-service', 'text-service')",M6.2xlarge,compose-post-service,UploadText,6.0885
40989,0,"('compose-post-service', 'text-service')",M6.2xlarge,compose-post-service,UploadMedia,11.3819
40989,0,"('compose-post-service', 'text-service')",M6.2xlarge,text-service,UploadText,140.7364
8230,0,"('compose-post-service', 'unique-id-service')",a1.medium,compose-post-service,UploadUserMentions,9.4353
8230,0,"('compose-post-service', 'unique-id-service')",a1.medium,compose-post-service,UploadUrls,10.9302
8230,0,"('compose-post-service', 'unique-id-service')",a1.medium,compose-post-service,UploadUniqueId,14.1797
8230,0,"('compose-post-service', 'unique-id-service')",a1.medium,compose-post-service,UploadCreator,14.0733
8230,0,"('compose-post-service', 'unique-id-service')",a1.medium,compose-post-service,UploadText,6.486
8230,0,"('compose-post-service', 'unique-id-service')",a1.medium,compose-post-service,UploadMedia,15.7679
8230,0,"('compose-post-service', 'unique-id-service')",a1.medium,unique-id-service,UploadUniqueId,18.6716
8231,0,"('compose-post-service', 'url-shorten-service')",a1.medium,compose-post-service,UploadUserMentions,11.9544
8231,0,"('compose-post-service', 'url-shorten-service')",a1.medium,compose-post-service,UploadUrls,11.544
8231,0,"('compose-post-service', 'url-shorten-service')",a1.medium,compose-post-service,UploadUniqueId,13.5841
8231,0,"('compose-post-service', 'url-shorten-service')",a1.medium,compose-post-service,UploadCreator,15.896
8231,0,"('compose-post-service', 'url-shorten-service')",a1.medium,compose-post-service,UploadText,6.6319
8231,0,"('compose-post-service', 'url-shorten-service')",a1.medium,compose-post-service,UploadMedia,17.2655
8231,0,"('compose-post-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,2.5655
40991,0,"('compose-post-service', 'url-shorten-service')",M6.2xlarge,compose-post-service,UploadUserMentions,7.7499
40991,0,"('compose-post-service', 'url-shorten-service')",M6.2xlarge,compose-post-service,UploadUrls,9.8134
40991,0,"('compose-post-service', 'url-shorten-service')",M6.2xlarge,compose-post-service,UploadUniqueId,10.7205
40991,0,"('compose-post-service', 'url-shorten-service')",M6.2xlarge,compose-post-service,UploadCreator,11.9192
40991,0,"('compose-post-service', 'url-shorten-service')",M6.2xlarge,compose-post-service,UploadText,6.8082
40991,0,"('compose-post-service', 'url-shorten-service')",M6.2xlarge,compose-post-service,UploadMedia,11.0502
40991,0,"('compose-post-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.7834
8232,0,"('compose-post-service', 'user-mention-service')",a1.medium,compose-post-service,UploadUserMentions,10.2342
8232,0,"('compose-post-service', 'user-mention-service')",a1.medium,compose-post-service,UploadUrls,11.8069
8232,0,"('compose-post-service', 'user-mention-service')",a1.medium,compose-post-service,UploadUniqueId,13.1552
8232,0,"('compose-post-service', 'user-mention-service')",a1.medium,compose-post-service,UploadCreator,15.6118
8232,0,"('compose-post-service', 'user-mention-service')",a1.medium,compose-post-service,UploadText,8.2619
8232,0,"('compose-post-service', 'user-mention-service')",a1.medium,compose-post-service,UploadMedia,14.5737
8232,0,"('compose-post-service', 'user-mention-service')",a1.medium,user-mention-service,UploadUserMentions,15.1596
8239,0,"('post-storage-service', 'url-shorten-service')",a1.medium,post-storage-service,StorePost,0.0807
8239,0,"('post-storage-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,0.3372
40999,0,"('post-storage-service', 'url-shorten-service')",M6.2xlarge,post-storage-service,StorePost,0.1504
40999,0,"('post-storage-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.4145
41002,0,"('user-timeline-service', 'home-timeline-service')",M6.2xlarge,user-timeline-service,ReadUserTimeline,0
41002,0,"('user-timeline-service', 'home-timeline-service')",M6.2xlarge,user-timeline-service,WriteUserTimeline,4.8175
41002,0,"('user-timeline-service', 'home-timeline-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,26.5185
41003,0,"('user-timeline-service', 'media-service')",M6.2xlarge,user-timeline-service,ReadUserTimeline,0
41003,0,"('user-timeline-service', 'media-service')",M6.2xlarge,user-timeline-service,WriteUserTimeline,4.9952
41003,0,"('user-timeline-service', 'media-service')",M6.2xlarge,media-service,UploadMedia,10.4383
41005,0,"('user-timeline-service', 'unique-id-service')",M6.2xlarge,user-timeline-service,ReadUserTimeline,0
41005,0,"('user-timeline-service', 'unique-id-service')",M6.2xlarge,user-timeline-service,WriteUserTimeline,5.1802
41005,0,"('user-timeline-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,11.6725
8246,0,"('user-timeline-service', 'url-shorten-service')",a1.medium,user-timeline-service,ReadUserTimeline,0
8246,0,"('user-timeline-service', 'url-shorten-service')",a1.medium,user-timeline-service,WriteUserTimeline,7.1242
8246,0,"('user-timeline-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,1.1893
41006,0,"('user-timeline-service', 'url-shorten-service')",M6.2xlarge,user-timeline-service,ReadUserTimeline,0
41006,0,"('user-timeline-service', 'url-shorten-service')",M6.2xlarge,user-timeline-service,WriteUserTimeline,5.0246
41006,0,"('user-timeline-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.2591
41007,0,"('user-timeline-service', 'user-mention-service')",M6.2xlarge,user-timeline-service,ReadUserTimeline,0
41007,0,"('user-timeline-service', 'user-mention-service')",M6.2xlarge,user-timeline-service,WriteUserTimeline,5.3282
41007,0,"('user-timeline-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,7.0828
41008,0,"('write-home-timeline-service', 'home-timeline-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,25.3621
41009,0,"('write-home-timeline-service', 'media-service')",M6.2xlarge,media-service,UploadMedia,11.6283
41011,0,"('write-home-timeline-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,11.944
8252,0,"('write-home-timeline-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,1.2964
41012,0,"('write-home-timeline-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.3781
41013,0,"('write-home-timeline-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,7.2026
41014,0,"('home-timeline-service', 'media-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,28.4561
41014,0,"('home-timeline-service', 'media-service')",M6.2xlarge,media-service,UploadMedia,12.0041
41015,0,"('home-timeline-service', 'text-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,27.5081
41015,0,"('home-timeline-service', 'text-service')",M6.2xlarge,text-service,UploadText,19.9369
41016,0,"('home-timeline-service', 'unique-id-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,27.6933
41016,0,"('home-timeline-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,8.8013
8257,0,"('home-timeline-service', 'url-shorten-service')",a1.medium,home-timeline-service,ReadHomeTimeline,25.9135
8257,0,"('home-timeline-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,0.3166
41017,0,"('home-timeline-service', 'url-shorten-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,21.9754
41017,0,"('home-timeline-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.2278
41018,0,"('home-timeline-service', 'user-mention-service')",M6.2xlarge,home-timeline-service,ReadHomeTimeline,29.449
41018,0,"('home-timeline-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,8.1898
41019,0,"('media-service', 'text-service')",M6.2xlarge,media-service,UploadMedia,10.9429
41019,0,"('media-service', 'text-service')",M6.2xlarge,text-service,UploadText,17.9342
41020,0,"('media-service', 'unique-id-service')",M6.2xlarge,media-service,UploadMedia,10.7817
41020,0,"('media-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,11.3317
8261,0,"('media-service', 'url-shorten-service')",a1.medium,media-service,UploadMedia,16.6007
8261,0,"('media-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,0.5041
41021,0,"('media-service', 'url-shorten-service')",M6.2xlarge,media-service,UploadMedia,13.81
41021,0,"('media-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.5143
41022,0,"('media-service', 'user-mention-service')",M6.2xlarge,media-service,UploadMedia,11.8796
41022,0,"('media-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,8.6793
41023,0,"('text-service', 'unique-id-service')",M6.2xlarge,text-service,UploadText,21.0495
41023,0,"('text-service', 'unique-id-service')",M6.2xlarge,unique-id-service,UploadUniqueId,10.9864
8264,0,"('text-service', 'url-shorten-service')",a1.medium,text-service,UploadText,22.1216
8264,0,"('text-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,1.9209
41024,0,"('text-service', 'url-shorten-service')",M6.2xlarge,text-service,UploadText,13.3903
41024,0,"('text-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,1.0386
41025,0,"('text-service', 'user-mention-service')",M6.2xlarge,text-service,UploadText,19.8056
41025,0,"('text-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,9.0832
8266,0,"('unique-id-service', 'url-shorten-service')",a1.medium,unique-id-service,UploadUniqueId,17.737
8266,0,"('unique-id-service', 'url-shorten-service')",a1.medium,url-shorten-service,UploadUrls,1.2892
41026,0,"('unique-id-service', 'url-shorten-service')",M6.2xlarge,unique-id-service,UploadUniqueId,11.8561
41026,0,"('unique-id-service', 'url-shorten-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.37
41027,0,"('unique-id-service', 'user-mention-service')",M6.2xlarge,unique-id-service,UploadUniqueId,12.8282
41027,0,"('unique-id-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,10.202
8268,0,"('url-shorten-service', 'user-mention-service')",a1.medium,url-shorten-service,UploadUrls,6.3862
8268,0,"('url-shorten-service', 'user-mention-service')",a1.medium,user-mention-service,UploadUserMentions,40.9329
41028,0,"('url-shorten-service', 'user-mention-service')",M6.2xlarge,url-shorten-service,UploadUrls,0.5697
41028,0,"('url-shorten-service', 'user-mention-service')",M6.2xlarge,user-mention-service,UploadUserMentions,8.7528
8269,0,"('user-service', 'social-graph-service', 'compose-post-service')",a1.medium,user-service,UploadUserWithUserId,0.6255
8269,0,"('user-service', 'social-graph-service', 'compose-post-service')",a1.medium,compose-post-service,UploadUserMentions,14.0163
8269,0,"('user-service', 'social-graph-service', 'compose-post-service')",a1.medium,compose-post-service,UploadUrls,13.9252
8269,0,"('user-service', 'social-graph-service', 'compose-post-service')",a1.medium,compose-post-service,UploadUniqueId,20.2114
8269,0,"('user-service', 'social-graph-service', 'compose-post-service')",a1.medium,compose-post-service,UploadCreator,15.2929
8269,0,"('user-service', 'social-graph-service', 'compose-post-service')",a1.medium,compose-post-service,UploadText,8.9643
8269,0,"('user-service', 'social-graph-service', 'compose-post-service')",a1.medium,compose-post-service,UploadMedia,17.4796
12317,0,"('social-graph-service', 'url-shorten-service')",M6.medium,social-graph-service,GetFollowers,5.692
12317,0,"('social-graph-service', 'url-shorten-service')",M6.medium,url-shorten-service,UploadUrls,0.4987
34,0,"('compose-post-service', 'post-storage-service')",t3.micro,compose-post-service,UploadUserMentions,10.3678
34,0,"('compose-post-service', 'post-storage-service')",t3.micro,compose-post-service,UploadUrls,10.7551
34,0,"('compose-post-service', 'post-storage-service')",t3.micro,compose-post-service,UploadUniqueId,12.6471
34,0,"('compose-post-service', 'post-storage-service')",t3.micro,compose-post-service,UploadCreator,12.982
34,0,"('compose-post-service', 'post-storage-service')",t3.micro,compose-post-service,UploadText,6.3292
34,0,"('compose-post-service', 'post-storage-service')",t3.micro,compose-post-service,UploadMedia,12.8945
34,0,"('compose-post-service', 'post-storage-service')",t3.micro,post-storage-service,StorePost,0.331
35,0,"('compose-post-service', 'user-timeline-service')",t3.micro,compose-post-service,UploadUserMentions,10.9573
35,0,"('compose-post-service', 'user-timeline-service')",t3.micro,compose-post-service,UploadUrls,10.586
35,0,"('compose-post-service', 'user-timeline-service')",t3.micro,compose-post-service,UploadUniqueId,13.3477
35,0,"('compose-post-service', 'user-timeline-service')",t3.micro,compose-post-service,UploadCreator,13.6835
35,0,"('compose-post-service', 'user-timeline-service')",t3.micro,compose-post-service,UploadText,6.779
35,0,"('compose-post-service', 'user-timeline-service')",t3.micro,compose-post-service,UploadMedia,13.5431
35,0,"('compose-post-service', 'user-timeline-service')",t3.micro,user-timeline-service,ReadUserTimeline,0
35,0,"('compose-post-service', 'user-timeline-service')",t3.micro,user-timeline-service,WriteUserTimeline,6.4022
36,0,"('compose-post-service', 'write-home-timeline-service')",t3.micro,compose-post-service,UploadUserMentions,11.2
36,0,"('compose-post-service', 'write-home-timeline-service')",t3.micro,compose-post-service,UploadUrls,11.1804
36,0,"('compose-post-service', 'write-home-timeline-service')",t3.micro,compose-post-service,UploadUniqueId,15.3893
36,0,"('compose-post-service', 'write-home-timeline-service')",t3.micro,compose-post-service,UploadCreator,15.544
36,0,"('compose-post-service', 'write-home-timeline-service')",t3.micro,compose-post-service,UploadText,6.3392
36,0,"('compose-post-service', 'write-home-timeline-service')",t3.micro,compose-post-service,UploadMedia,14.3042
39,0,"('compose-post-service', 'text-service')",t3.micro,compose-post-service,UploadUserMentions,11.9003
39,0,"('compose-post-service', 'text-service')",t3.micro,compose-post-service,UploadUrls,11.2445
39,0,"('compose-post-service', 'text-service')",t3.micro,compose-post-service,UploadUniqueId,14.6644
39,0,"('compose-post-service', 'text-service')",t3.micro,compose-post-service,UploadCreator,14.7987
39,0,"('compose-post-service', 'text-service')",t3.micro,compose-post-service,UploadText,6.6945
39,0,"('compose-post-service', 'text-service')",t3.micro,compose-post-service,UploadMedia,14.7417
39,0,"('compose-post-service', 'text-service')",t3.micro,text-service,UploadText,118.5731
45,0,"('post-storage-service', 'home-timeline-service')",t3.micro,post-storage-service,StorePost,0.1026
45,0,"('post-storage-service', 'home-timeline-service')",t3.micro,home-timeline-service,ReadHomeTimeline,27.6753
12334,0,"('post-storage-service', 'url-shorten-service')",M6.medium,post-storage-service,StorePost,0.1587
12334,0,"('post-storage-service', 'url-shorten-service')",M6.medium,url-shorten-service,UploadUrls,0.44
52,0,"('user-timeline-service', 'home-timeline-service')",t3.micro,user-timeline-service,ReadUserTimeline,0
52,0,"('user-timeline-service', 'home-timeline-service')",t3.micro,user-timeline-service,WriteUserTimeline,5.3308
52,0,"('user-timeline-service', 'home-timeline-service')",t3.micro,home-timeline-service,ReadHomeTimeline,26.1836
12341,0,"('user-timeline-service', 'url-shorten-service')",M6.medium,user-timeline-service,ReadUserTimeline,0
12341,0,"('user-timeline-service', 'url-shorten-service')",M6.medium,user-timeline-service,WriteUserTimeline,7.1629
12341,0,"('user-timeline-service', 'url-shorten-service')",M6.medium,url-shorten-service,UploadUrls,0.4171
58,0,"('write-home-timeline-service', 'home-timeline-service')",t3.micro,home-timeline-service,ReadHomeTimeline,28.2274
64,0,"('home-timeline-service', 'media-service')",t3.micro,home-timeline-service,ReadHomeTimeline,26.2154
64,0,"('home-timeline-service', 'media-service')",t3.micro,media-service,UploadMedia,5.0644
65,0,"('home-timeline-service', 'text-service')",t3.micro,home-timeline-service,ReadHomeTimeline,25.4257
65,0,"('home-timeline-service', 'text-service')",t3.micro,text-service,UploadText,117.7044
66,0,"('home-timeline-service', 'unique-id-service')",t3.micro,home-timeline-service,ReadHomeTimeline,24.9308
66,0,"('home-timeline-service', 'unique-id-service')",t3.micro,unique-id-service,UploadUniqueId,11.5864
68,0,"('home-timeline-service', 'user-mention-service')",t3.micro,home-timeline-service,ReadHomeTimeline,29.8603
68,0,"('home-timeline-service', 'user-mention-service')",t3.micro,user-mention-service,UploadUserMentions,11.2585
12356,0,"('media-service', 'url-shorten-service')",M6.medium,media-service,UploadMedia,24.5472
12356,0,"('media-service', 'url-shorten-service')",M6.medium,url-shorten-service,UploadUrls,0.9106
